timestamp,dateTimeISO,tempC,tempF,feelslikeF,dewpointF,humidity,pressureMB,pressureIN,windDir,windDirDEG,windSpeedMPH,windGustMPH,precipMM,precipIN,precipRateMM,precipRateIN,pop,visibilityKM,visibilityMI,sky,weather,weatherPrimary,spressureMB,spressureIN,WS
1689296400,2023-07-13T20:00:00-05:00,28.87,83.97,93.06,76.28,78,1013,29.91,SW,230,5.68,10.67,0.07,0.0,0.07,0.0,15,16.0,9.942,72,Isolated Storms,Isolated Storms,1012.2,29.89,KDTS
1689300000,2023-07-13T21:00:00-05:00,27.83,82.09,90.03,76.71,84,1013,29.91,SW,230,5.08,10.16,0.07,0.0,0.07,0.0,15,16.0,9.942,65,Isolated Storms,Isolated Storms,1012.2,29.89,KDTS
1689303600,2023-07-13T22:00:00-05:00,28.13,82.63,91.07,76.71,82,1014,29.94,SW,230,5.08,9.55,0.07,0.0,0.07,0.0,15,16.0,9.942,57,Isolated Storms,Isolated Storms,1013.2,29.92,KDTS
1689307200,2023-07-13T23:00:00-05:00,27.83,82.09,90.03,76.71,84,1014,29.94,SW,230,4.47,9.55,0.07,0.0,0.07,0.0,15,16.0,9.942,61,Isolated Storms,Isolated Storms,1013.2,29.92,KDTS
1689310800,2023-07-14T00:00:00-05:00,27.33,81.19,87.95,76.28,85,1014,29.94,WSW,240,4.47,9.55,0.07,0.0,0.07,0.0,15,16.0,9.942,64,Isolated Storms,Isolated Storms,1013.2,29.92,KDTS
1689314400,2023-07-14T01:00:00-05:00,27.2,80.96,87.47,76.28,86,1014,29.94,WSW,240,5.08,9.55,0.07,0.0,0.07,0.0,42,16.0,9.942,68,Chance of Storms,Chance of Storms,1013.2,29.92,KDTS
1689318000,2023-07-14T02:00:00-05:00,27.33,81.19,87.95,76.28,85,1014,29.94,WSW,240,4.47,9.55,0.75,0.03,0.75,0.03,42,16.0,9.942,69,Chance of Storms,Chance of Storms,1013.2,29.92,KDTS
1689321600,2023-07-14T03:00:00-05:00,27.2,80.96,87.9,77.0,88,1014,29.94,WSW,243,4.47,9.1,0.75,0.03,0.75,0.03,42,15.164,9.423,71,Chance of Storms,Chance of Storms,1013.2,29.92,KDTS
1689325200,2023-07-14T04:00:00-05:00,26.47,79.65,79.65,77.0,92,1014,29.94,WSW,250,4.47,9.1,0.75,0.03,0.75,0.03,42,16.0,9.942,73,Chance of Storms,Chance of Storms,1013.2,29.92,KDTS
1689328800,2023-07-14T05:00:00-05:00,27.14,80.85,87.66,77.0,88,1014,29.94,WSW,250,4.47,9.26,0.75,0.03,0.75,0.03,42,15.071,9.365,76,Chance of Storms,Chance of Storms,1013.2,29.92,KDTS
1689332400,2023-07-14T06:00:00-05:00,26.2,79.16,79.16,77.22,94,1014,29.94,W,260,4.47,9.62,0.75,0.03,0.75,0.03,42,14.73,9.153,80,Chance of Storms,Chance of Storms,1013.2,29.92,KDTS
1689336000,2023-07-14T07:00:00-05:00,27.52,81.54,89.27,77.22,87,1014,29.94,W,263,5.08,9.78,0.75,0.03,0.75,0.03,69,14.389,8.941,83,Scattered Storms,Scattered Storms,1013.2,29.92,KDTS
1689339600,2023-07-14T08:00:00-05:00,29.1,84.38,94.7,77.22,79,1015,29.97,W,260,5.08,9.78,4.08,0.16,4.08,0.16,69,12.407,7.709,84,Scattered Storms,Scattered Storms,1014.2,29.95,KDTS
1689256800,2023-07-13T09:00:00-05:00,29.7,85.46,95.31,76.1,74,1016,30.0,WSW,256,5.59,10.07,10.48,0.41,10.48,0.41,70,16.0,9.942,62,Isolated Storms,Isolated Storms,1015.2,29.98,KHRT
1689260400,2023-07-13T10:00:00-05:00,30.49,86.88,97.48,76.1,70,1016,30.0,WSW,256,6.24,10.07,0.83,0.03,0.83,0.03,17,16.0,9.942,66,Isolated Showers,Isolated Showers,1015.2,29.98,KHRT
1689264000,2023-07-13T11:00:00-05:00,31.2,88.16,99.34,76.1,68,1016,30.0,WSW,250,6.71,11.18,0.26,0.01,0.26,0.01,76,16.0,9.942,69,Scattered Storms,Scattered Storms,1015.2,29.98,KHRT
1689267600,2023-07-13T12:00:00-05:00,31.7,89.06,101.78,77.0,68,1015,29.97,WSW,240,7.83,12.3,0.26,0.01,0.26,0.01,76,15.602,9.695,72,Scattered Storms,Scattered Storms,1014.2,29.95,KHRT
1689271200,2023-07-13T13:00:00-05:00,31.7,89.06,101.78,77.0,68,1015,29.97,WSW,240,8.3,13.42,0.26,0.01,0.26,0.01,62,16.0,9.942,75,Scattered Storms,Scattered Storms,1014.2,29.95,KHRT
1689274800,2023-07-13T14:00:00-05:00,31.69,89.04,101.76,77.0,68,1014,29.94,SW,236,8.3,13.42,0.14,0.01,0.14,0.01,62,16.0,9.942,78,Scattered Storms,Scattered Storms,1013.2,29.92,KHRT
1689278400,2023-07-13T15:00:00-05:00,31.25,88.25,100.14,76.64,69,1014,29.94,SW,236,8.95,13.89,0.14,0.01,0.14,0.01,62,16.0,9.942,81,Scattered Storms,Scattered Storms,1013.2,29.92,KHRT
1689282000,2023-07-13T16:00:00-05:00,30.94,87.69,99.32,76.64,70,1014,29.94,SW,236,8.93,13.89,0.14,0.01,0.14,0.01,62,16.0,9.942,83,Scattered Storms,Scattered Storms,1013.2,29.92,KHRT
1689285600,2023-07-13T17:00:00-05:00,29.99,85.98,96.72,76.64,74,1013,29.91,SW,230,7.83,12.77,0.14,0.01,0.14,0.01,62,16.0,9.942,82,Scattered Storms,Scattered Storms,1012.2,29.89,KHRT
1689289200,2023-07-13T18:00:00-05:00,29.22,84.6,93.47,75.61,75,1013,29.91,SW,230,7.83,12.3,0.14,0.01,0.14,0.01,62,16.0,9.942,81,Scattered Storms,Scattered Storms,1012.2,29.89,KHRT
1689292800,2023-07-13T19:00:00-05:00,29.2,84.56,93.41,75.61,75,1013,29.91,SW,230,6.71,11.18,0.14,0.01,0.14,0.01,18,16.0,9.942,79,Isolated Storms,Isolated Storms,1012.2,29.89,KHRT
1689296400,2023-07-13T20:00:00-05:00,27.98,82.36,89.72,75.61,80,1013,29.91,SW,230,6.26,11.18,0.1,0.0,0.1,0.0,18,16.0,9.942,74,Isolated Storms,Isolated Storms,1012.2,29.89,KHRT
1689300000,2023-07-13T21:00:00-05:00,27.49,81.48,88.09,75.6,82,1013,29.91,WSW,240,5.61,10.07,0.1,0.0,0.1,0.0,18,16.0,9.942,68,Isolated Storms,Isolated Storms,1012.2,29.89,KHRT
1689303600,2023-07-13T22:00:00-05:00,27.2,80.96,87.08,75.6,84,1014,29.94,WSW,240,5.61,10.07,0.1,0.0,0.1,0.0,18,15.716,9.765,63,Isolated Storms,Isolated Storms,1013.2,29.92,KHRT
1689307200,2023-07-13T23:00:00-05:00,26.5,79.7,79.7,75.6,87,1014,29.94,WSW,240,5.14,10.07,0.1,0.0,0.1,0.0,18,15.7,9.755,66,Isolated Storms,Isolated Storms,1013.2,29.92,KHRT
1689310800,2023-07-14T00:00:00-05:00,26.5,79.7,79.7,76.1,89,1014,29.94,SW,230,5.14,10.07,0.1,0.0,0.1,0.0,18,15.896,9.877,70,Isolated Storms,Isolated Storms,1013.2,29.92,KHRT
1689314400,2023-07-14T01:00:00-05:00,26.5,79.7,79.7,76.1,89,1014,29.94,SW,230,5.59,10.07,0.1,0.0,0.1,0.0,43,15.965,9.92,74,Chance of Storms,Chance of Storms,1013.2,29.92,KHRT
1689318000,2023-07-14T02:00:00-05:00,25.61,78.1,78.1,76.1,94,1014,29.94,SW,230,4.94,10.07,1.77,0.07,1.77,0.07,43,15.804,9.82,75,Chance of Storms,Chance of Storms,1013.2,29.92,KHRT
1689321600,2023-07-14T03:00:00-05:00,26.24,79.23,79.23,75.6,89,1014,29.94,WSW,240,4.94,10.07,1.77,0.07,1.77,0.07,43,15.732,9.776,76,Chance of Storms,Chance of Storms,1013.2,29.92,KHRT
1689325200,2023-07-14T04:00:00-05:00,25.6,78.08,78.08,75.6,92,1014,29.94,WSW,246,5.59,10.07,1.77,0.07,1.77,0.07,43,15.731,9.775,77,Chance of Storms,Chance of Storms,1013.2,29.92,KHRT
1689328800,2023-07-14T05:00:00-05:00,24.8,76.64,76.64,75.6,97,1014,29.94,WSW,250,5.14,10.07,1.77,0.07,1.77,0.07,43,15.689,9.749,76,Chance of Storms,Chance of Storms,1013.2,29.92,KHRT
1689332400,2023-07-14T06:00:00-05:00,25.0,77.0,77.0,76.1,97,1014,29.94,W,260,5.14,10.07,1.77,0.07,1.77,0.07,43,15.689,9.749,75,Chance of Storms,Chance of Storms,1013.2,29.92,KHRT
1689336000,2023-07-14T07:00:00-05:00,25.84,78.51,78.51,76.1,92,1014,29.94,W,260,5.14,10.07,1.77,0.07,1.77,0.07,68,15.687,9.748,75,Scattered Storms,Scattered Storms,1013.2,29.92,KHRT
1689339600,2023-07-14T08:00:00-05:00,27.0,80.6,86.62,76.1,86,1015,29.97,W,260,5.14,10.07,0.87,0.03,0.87,0.03,68,15.262,9.483,77,Scattered Storms,Scattered Storms,1014.2,29.95,KHRT
1689256800,2023-07-13T09:00:00-05:00,29.73,85.51,96.0,76.66,75,1016,30.0,WSW,250,6.02,8.95,0.0,0.0,0.0,0.0,0,16.0,9.942,67,Partly Cloudy,Partly Cloudy,1012.5,29.9,KPNS
1689260400,2023-07-13T10:00:00-05:00,30.47,86.85,98.08,76.66,72,1016,30.0,WSW,250,6.08,10.07,0.0,0.0,0.0,0.0,0,15.546,9.66,72,Mostly Cloudy,Mostly Cloudy,1012.5,29.9,KPNS
1689264000,2023-07-13T11:00:00-05:00,31.36,88.45,100.52,76.71,68,1016,30.0,WSW,249,6.08,10.56,0.72,0.03,0.72,0.03,77,11.111,6.904,70,Scattered Storms,Scattered Storms,1012.5,29.9,KPNS
1689267600,2023-07-13T12:00:00-05:00,31.36,88.45,101.42,77.4,70,1015,29.97,SW,230,7.2,11.18,0.72,0.03,0.72,0.03,77,16.0,9.942,68,Scattered Storms,Scattered Storms,1011.5,29.87,KPNS
1689271200,2023-07-13T13:00:00-05:00,31.98,89.56,103.05,77.4,68,1015,29.97,SW,229,7.25,11.68,0.72,0.03,0.72,0.03,70,16.0,9.942,67,Scattered Storms,Scattered Storms,1011.5,29.87,KPNS
1689274800,2023-07-13T14:00:00-05:00,31.29,88.32,101.14,77.32,70,1014,29.94,SW,229,7.25,12.3,0.69,0.03,0.69,0.03,70,16.0,9.942,71,Scattered Storms,Scattered Storms,1010.5,29.84,KPNS
1689278400,2023-07-13T15:00:00-05:00,30.61,87.1,97.97,76.24,70,1014,29.94,SW,229,7.27,12.8,0.69,0.03,0.69,0.03,70,16.0,9.942,76,Scattered Storms,Scattered Storms,1010.5,29.84,KPNS
1689282000,2023-07-13T16:00:00-05:00,30.42,86.76,97.37,76.17,71,1013,29.91,SW,230,7.7,13.42,0.69,0.03,0.69,0.03,70,16.0,9.942,79,Scattered Storms,Scattered Storms,1009.5,29.81,KPNS
1689285600,2023-07-13T17:00:00-05:00,30.61,87.1,97.88,76.17,70,1013,29.91,SW,230,7.65,12.35,0.69,0.03,0.69,0.03,70,16.0,9.942,82,Scattered Storms,Scattered Storms,1009.5,29.81,KPNS
1689289200,2023-07-13T18:00:00-05:00,30.47,86.85,98.14,76.71,72,1013,29.91,SW,230,7.25,12.3,0.69,0.03,0.69,0.03,70,16.0,9.942,84,Scattered Storms,Scattered Storms,1009.5,29.81,KPNS
1689292800,2023-07-13T19:00:00-05:00,29.69,85.44,95.94,76.71,75,1013,29.91,SW,230,7.2,11.23,0.69,0.03,0.69,0.03,23,16.0,9.942,86,Isolated Storms,Isolated Storms,1009.5,29.81,KPNS
1689296400,2023-07-13T20:00:00-05:00,28.59,83.46,92.59,76.71,80,1013,29.91,SW,230,6.08,10.11,0.14,0.01,0.14,0.01,23,16.0,9.942,83,Isolated Storms,Isolated Storms,1009.5,29.81,KPNS
1689300000,2023-07-13T21:00:00-05:00,27.67,81.81,88.74,75.67,82,1013,29.91,SW,230,5.59,10.07,0.14,0.01,0.14,0.01,23,15.523,9.645,80,Isolated Storms,Isolated Storms,1009.4,29.81,KPNS
1689303600,2023-07-13T22:00:00-05:00,26.92,80.46,86.11,75.67,85,1013,29.91,SW,230,4.5,8.95,0.14,0.01,0.14,0.01,23,15.52,9.644,78,Isolated Storms,Isolated Storms,1009.4,29.81,KPNS
1689307200,2023-07-13T23:00:00-05:00,26.91,80.44,86.07,75.67,85,1014,29.94,SW,230,4.47,8.95,0.14,0.01,0.14,0.01,23,15.52,9.644,77,Isolated Storms,Isolated Storms,1010.4,29.84,KPNS
1689310800,2023-07-14T00:00:00-05:00,26.81,80.26,85.92,76.14,87,1014,29.94,SW,220,4.47,10.07,0.14,0.01,0.14,0.01,23,15.495,9.628,76,Isolated Storms,Isolated Storms,1010.4,29.84,KPNS
1689314400,2023-07-14T01:00:00-05:00,26.63,79.93,79.93,76.14,88,1014,29.94,SW,220,5.14,10.07,0.14,0.01,0.14,0.01,45,15.347,9.536,76,Chance of Storms,Chance of Storms,1010.4,29.84,KPNS
1689318000,2023-07-14T02:00:00-05:00,26.61,79.9,79.9,76.14,88,1013,29.91,SW,230,4.52,10.07,1.73,0.07,1.73,0.07,45,15.486,9.622,75,Chance of Storms,Chance of Storms,1009.4,29.81,KPNS
1689321600,2023-07-14T03:00:00-05:00,26.24,79.23,79.23,76.14,90,1013,29.91,WSW,239,4.52,10.07,1.73,0.07,1.73,0.07,45,15.485,9.622,75,Chance of Storms,Chance of Storms,1009.4,29.81,KPNS
1689325200,2023-07-14T04:00:00-05:00,25.9,78.62,78.62,76.14,92,1013,29.91,WSW,240,4.56,10.07,1.73,0.07,1.73,0.07,45,15.5,9.631,75,Chance of Storms,Chance of Storms,1009.4,29.81,KPNS
1689328800,2023-07-14T05:00:00-05:00,25.53,77.95,77.95,76.14,94,1014,29.94,WSW,240,4.52,10.07,1.73,0.07,1.73,0.07,45,15.28,9.495,73,Chance of Storms,Chance of Storms,1010.4,29.84,KPNS
1689332400,2023-07-14T06:00:00-05:00,25.49,77.88,77.88,76.66,96,1014,29.94,WSW,250,4.47,9.62,1.73,0.07,1.73,0.07,45,14.274,8.869,71,Chance of Storms,Chance of Storms,1010.4,29.84,KPNS
1689336000,2023-07-14T07:00:00-05:00,26.07,78.93,78.93,76.66,93,1014,29.94,WSW,250,3.85,9.62,1.73,0.07,1.73,0.07,67,14.335,8.907,69,Scattered Storms,Scattered Storms,1010.4,29.84,KPNS
1689339600,2023-07-14T08:00:00-05:00,28.11,82.6,90.96,76.66,82,1015,29.97,WSW,250,4.47,9.62,4.94,0.19,4.94,0.19,67,14.482,8.999,74,Scattered Storms,Scattered Storms,1011.4,29.87,KPNS
1689256800,2023-07-13T09:00:00-05:00,29.83,85.69,94.85,75.31,71,1016,30.0,W,260,5.59,8.99,3.1,0.12,3.1,0.12,70,16.0,9.942,58,Rain,Rain,1014.4,29.96,KVPS
1689260400,2023-07-13T10:00:00-05:00,31.01,87.82,97.92,75.31,67,1016,30.0,W,260,5.97,10.07,3.18,0.13,3.18,0.13,70,16.0,9.942,61,Rain,Rain,1014.4,29.96,KVPS
1689264000,2023-07-13T11:00:00-05:00,31.22,88.2,98.45,75.31,66,1016,30.0,WSW,250,6.71,11.18,0.42,0.02,0.42,0.02,78,16.0,9.942,66,Scattered Storms,Scattered Storms,1014.4,29.96,KVPS
1689267600,2023-07-13T12:00:00-05:00,31.2,88.16,99.76,76.44,68,1015,29.97,SW,233,7.76,11.23,0.42,0.02,0.42,0.02,78,14.571,9.054,73,Scattered Storms,Scattered Storms,1013.4,29.93,KVPS
1689271200,2023-07-13T13:00:00-05:00,31.68,89.02,101.0,76.44,67,1015,29.97,SW,223,8.52,12.35,0.42,0.02,0.42,0.02,64,16.0,9.942,78,Scattered Storms,Scattered Storms,1013.4,29.93,KVPS
1689274800,2023-07-13T14:00:00-05:00,31.7,89.06,101.05,76.44,66,1014,29.94,SW,223,8.57,13.04,0.18,0.01,0.18,0.01,64,16.0,9.942,82,Scattered Storms,Scattered Storms,1012.4,29.9,KVPS
1689278400,2023-07-13T15:00:00-05:00,30.8,87.44,98.71,76.44,70,1014,29.94,SW,230,8.93,13.47,0.18,0.01,0.18,0.01,64,16.0,9.942,85,Scattered Storms,Scattered Storms,1012.4,29.9,KVPS
1689282000,2023-07-13T16:00:00-05:00,30.42,86.76,97.69,76.44,72,1014,29.94,SW,230,8.95,14.16,0.18,0.01,0.18,0.01,64,16.0,9.942,89,Scattered Storms,Scattered Storms,1012.4,29.9,KVPS
1689285600,2023-07-13T17:00:00-05:00,29.8,85.64,95.96,76.44,74,1013,29.91,SW,230,8.57,13.04,0.18,0.01,0.18,0.01,64,16.0,9.942,84,Scattered Storms,Scattered Storms,1011.4,29.87,KVPS
1689289200,2023-07-13T18:00:00-05:00,28.81,83.86,92.02,75.33,76,1013,29.91,SW,230,7.81,12.3,0.18,0.01,0.18,0.01,64,16.0,9.942,80,Scattered Storms,Scattered Storms,1011.4,29.87,KVPS
1689292800,2023-07-13T19:00:00-05:00,28.56,83.41,91.29,75.33,77,1013,29.91,SW,230,6.71,11.18,0.18,0.01,0.18,0.01,16,16.0,9.942,76,Isolated Storms,Isolated Storms,1011.4,29.87,KVPS
1689296400,2023-07-13T20:00:00-05:00,27.25,81.05,87.1,75.33,83,1013,29.91,SW,230,5.59,11.18,0.07,0.0,0.07,0.0,16,16.0,9.942,76,Isolated Storms,Isolated Storms,1011.4,29.87,KVPS
1689300000,2023-07-13T21:00:00-05:00,26.4,79.52,79.52,74.91,86,1013,29.91,WSW,240,4.5,10.07,0.07,0.0,0.07,0.0,16,16.0,9.942,75,Isolated Storms,Isolated Storms,1011.4,29.87,KVPS
1689303600,2023-07-13T22:00:00-05:00,26.4,79.52,79.52,74.91,86,1014,29.94,WSW,249,4.5,10.07,0.07,0.0,0.07,0.0,16,16.0,9.942,76,Isolated Storms,Isolated Storms,1012.4,29.9,KVPS
1689307200,2023-07-13T23:00:00-05:00,25.82,78.48,78.48,74.91,89,1014,29.94,WSW,240,3.78,10.07,0.07,0.0,0.07,0.0,16,15.8,9.817,75,Isolated Storms,Isolated Storms,1012.4,29.9,KVPS
1689310800,2023-07-14T00:00:00-05:00,26.2,79.16,79.16,75.31,88,1014,29.94,SW,230,4.47,10.07,0.07,0.0,0.07,0.0,16,15.748,9.785,75,Isolated Storms,Isolated Storms,1012.4,29.9,KVPS
1689314400,2023-07-14T01:00:00-05:00,25.82,78.48,78.48,75.31,90,1014,29.94,SW,230,4.9,10.07,0.07,0.0,0.07,0.0,40,15.905,9.883,75,Chance of Storms,Chance of Storms,1012.4,29.9,KVPS
1689318000,2023-07-14T02:00:00-05:00,25.8,78.44,78.44,75.31,90,1014,29.94,WSW,240,4.47,10.07,0.69,0.03,0.69,0.03,40,15.798,9.816,74,Chance of Storms,Chance of Storms,1012.4,29.9,KVPS
1689321600,2023-07-14T03:00:00-05:00,24.71,76.48,76.48,74.91,95,1014,29.94,WSW,250,4.47,8.95,0.69,0.03,0.69,0.03,40,15.695,9.753,74,Chance of Storms,Chance of Storms,1012.4,29.9,KVPS
1689325200,2023-07-14T04:00:00-05:00,24.71,76.48,76.48,74.91,95,1014,29.94,WSW,250,4.47,8.95,0.69,0.03,0.69,0.03,40,15.733,9.776,73,Chance of Storms,Chance of Storms,1012.4,29.9,KVPS
1689328800,2023-07-14T05:00:00-05:00,24.66,76.39,76.39,74.91,95,1014,29.94,W,260,4.47,8.95,0.69,0.03,0.69,0.03,40,15.695,9.753,73,Chance of Storms,Chance of Storms,1012.4,29.9,KVPS
1689332400,2023-07-14T06:00:00-05:00,24.5,76.1,76.1,76.1,100,1014,29.94,W,264,4.47,10.07,0.69,0.03,0.69,0.03,40,15.624,9.708,73,Chance of Storms,Chance of Storms,1012.4,29.9,KVPS
1689336000,2023-07-14T07:00:00-05:00,25.78,78.4,78.4,76.1,93,1014,29.94,W,273,4.9,10.07,0.69,0.03,0.69,0.03,68,15.256,9.48,73,Scattered Storms,Scattered Storms,1012.4,29.9,KVPS
1689339600,2023-07-14T08:00:00-05:00,27.35,81.23,87.91,76.1,84,1015,29.97,W,264,4.9,10.07,4.01,0.16,4.01,0.16,68,14.929,9.276,77,Scattered Storms,Scattered Storms,1013.4,29.93,KVPS
1689256800,2023-07-13T10:00:00-04:00,30.6,87.08,98.72,76.89,72,1016,30.0,W,270,6.71,10.07,0.0,0.0,0.0,0.0,0,16.0,9.942,23,Mostly Sunny,Mostly Sunny,1015.4,29.99,KJAX
1689260400,2023-07-13T11:00:00-04:00,32.7,90.86,103.1,76.1,62,1016,30.0,W,280,6.71,10.07,0.0,0.0,0.0,0.0,0,16.0,9.942,29,Mostly Sunny,Mostly Sunny,1015.4,29.99,KJAX
1689264000,2023-07-13T12:00:00-04:00,33.8,92.84,105.78,76.1,58,1015,29.97,W,270,6.71,10.07,0.0,0.0,0.0,0.0,0,16.0,9.942,36,Partly Cloudy,Partly Cloudy,1014.4,29.96,KJAX
1689267600,2023-07-13T13:00:00-04:00,34.57,94.23,105.93,74.84,54,1015,29.97,WSW,253,7.83,12.3,0.07,0.0,0.07,0.0,24,16.0,9.942,49,Isolated Storms,Isolated Storms,1014.4,29.96,KJAX
1689271200,2023-07-13T14:00:00-04:00,34.5,94.1,105.76,74.84,54,1014,29.94,SW,223,7.83,12.3,0.07,0.0,0.07,0.0,30,16.0,9.942,56,Chance of Storms,Chance of Storms,1013.4,29.93,KJAX
1689274800,2023-07-13T15:00:00-04:00,34.5,94.1,105.76,74.84,54,1014,29.94,SSW,193,7.83,12.3,1.74,0.07,1.74,0.07,43,16.0,9.942,61,Chance of Storms,Chance of Storms,1013.4,29.93,KJAX
1689278400,2023-07-13T16:00:00-04:00,33.37,92.07,104.28,75.76,59,1013,29.91,S,170,8.95,13.42,1.74,0.07,1.74,0.07,54,16.0,9.942,67,Chance of Storms,Chance of Storms,1012.4,29.9,KJAX
1689282000,2023-07-13T17:00:00-04:00,33.3,91.94,104.57,76.1,60,1013,29.91,SE,146,9.78,15.08,1.74,0.07,1.74,0.07,56,16.0,9.942,71,Scattered Storms,Scattered Storms,1012.4,29.9,KJAX
1689285600,2023-07-13T18:00:00-04:00,32.2,89.96,101.87,76.1,64,1013,29.91,SSE,150,9.44,14.41,1.74,0.07,1.74,0.07,48,16.0,9.942,68,Chance of Storms,Chance of Storms,1012.4,29.9,KJAX
1689289200,2023-07-13T19:00:00-04:00,31.2,88.16,99.12,75.92,67,1013,29.91,S,170,8.95,13.42,1.74,0.07,1.74,0.07,40,14.78,9.184,65,Chance of Storms,Chance of Storms,1012.4,29.9,KJAX
1689292800,2023-07-13T20:00:00-04:00,29.5,85.1,94.75,76.1,75,1014,29.94,S,180,7.07,10.78,1.74,0.07,1.74,0.07,28,16.0,9.942,65,Chance of Storms,Chance of Storms,1013.4,29.93,KJAX
1689296400,2023-07-13T21:00:00-04:00,27.7,81.86,89.14,76.1,83,1014,29.94,S,180,5.59,8.95,0.29,0.01,0.29,0.01,20,16.0,9.942,63,Isolated Storms,Isolated Storms,1013.4,29.93,KJAX
1689300000,2023-07-13T22:00:00-04:00,27.2,80.96,87.37,76.1,85,1014,29.94,S,183,4.47,6.71,0.29,0.01,0.29,0.01,13,16.0,9.942,60,Isolated Showers,Isolated Showers,1013.4,29.93,KJAX
1689303600,2023-07-13T23:00:00-04:00,27.2,80.96,87.37,76.1,85,1014,29.94,SSW,194,4.47,6.71,0.29,0.01,0.29,0.01,11,16.0,9.942,58,Isolated Showers,Isolated Showers,1013.4,29.93,KJAX
1689307200,2023-07-14T00:00:00-04:00,26.2,79.16,79.16,76.1,90,1014,29.94,SSW,200,4.34,6.58,0.29,0.01,0.29,0.01,11,16.0,9.942,52,Isolated Showers,Isolated Showers,1013.4,29.93,KJAX
1689310800,2023-07-14T01:00:00-04:00,25.69,78.24,78.24,75.76,92,1014,29.94,SSW,200,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,49,Partly Cloudy,Partly Cloudy,1013.4,29.93,KJAX
1689314400,2023-07-14T02:00:00-04:00,25.0,77.0,77.0,75.24,94,1014,29.94,SSW,210,3.36,5.59,0.29,0.01,0.29,0.01,12,15.961,9.918,50,Isolated Showers,Isolated Showers,1013.4,29.93,KJAX
1689318000,2023-07-14T03:00:00-04:00,25.0,77.0,77.0,74.84,93,1014,29.94,SSW,210,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,46,Partly Cloudy,Partly Cloudy,1013.4,29.93,KJAX
1689321600,2023-07-14T04:00:00-04:00,24.5,76.1,76.1,74.84,96,1014,29.94,SW,219,3.2,5.26,0.0,0.0,0.0,0.0,0,16.0,9.942,45,Partly Cloudy,Partly Cloudy,1013.4,29.93,KJAX
1689325200,2023-07-14T05:00:00-04:00,23.99,75.18,75.18,74.84,99,1014,29.94,SW,220,2.24,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,45,Partly Cloudy,Partly Cloudy,1013.4,29.93,KJAX
1689328800,2023-07-14T06:00:00-04:00,23.8,74.84,74.84,74.84,100,1014,29.94,SW,230,2.24,3.36,0.0,0.0,0.0,0.0,0,16.0,9.942,47,Partly Cloudy,Partly Cloudy,1013.4,29.93,KJAX
1689332400,2023-07-14T07:00:00-04:00,23.8,74.84,74.84,74.84,100,1015,29.97,WSW,240,3.06,5.01,0.0,0.0,0.0,0.0,0,16.0,9.942,44,Partly Cloudy,Partly Cloudy,1014.4,29.96,KJAX
1689336000,2023-07-14T08:00:00-04:00,25.0,77.0,77.0,74.84,93,1015,29.97,WSW,240,3.36,5.59,0.0,0.0,0.0,0.0,0,16.0,9.942,39,Partly Cloudy,Partly Cloudy,1014.4,29.96,KJAX
1689339600,2023-07-14T09:00:00-04:00,28.4,83.12,91.44,76.1,79,1015,29.97,WSW,250,4.47,6.71,0.08,0.0,0.08,0.0,22,16.0,9.942,36,Isolated Storms,Isolated Storms,1014.4,29.96,KJAX
1689256800,2023-07-13T10:00:00-04:00,30.6,87.08,100.04,77.94,74,1016,30.0,W,270,6.71,10.07,0.0,0.0,0.0,0.0,0,15.992,9.937,24,Mostly Sunny,Mostly Sunny,1015.7,29.99,KFHB
1689260400,2023-07-13T11:00:00-04:00,31.75,89.15,103.42,78.08,70,1016,30.0,W,270,6.71,10.07,0.0,0.0,0.0,0.0,0,16.0,9.942,28,Mostly Sunny,Mostly Sunny,1015.7,29.99,KFHB
1689264000,2023-07-13T12:00:00-04:00,32.31,90.16,104.56,77.85,67,1015,29.97,SW,224,6.71,10.07,0.0,0.0,0.0,0.0,0,16.0,9.942,32,Partly Cloudy,Partly Cloudy,1014.7,29.96,KFHB
1689267600,2023-07-13T13:00:00-04:00,32.31,90.16,104.56,77.85,67,1015,29.97,SSE,157,7.83,12.3,0.07,0.0,0.07,0.0,18,16.0,9.942,42,Isolated Storms,Isolated Storms,1014.7,29.96,KFHB
1689271200,2023-07-13T14:00:00-04:00,31.53,88.75,102.83,78.08,71,1015,29.97,SE,130,9.82,15.17,0.07,0.0,0.07,0.0,24,16.0,9.942,50,Isolated Storms,Isolated Storms,1014.7,29.96,KFHB
1689274800,2023-07-13T15:00:00-04:00,31.26,88.27,102.09,78.08,72,1014,29.94,SE,130,11.18,16.78,1.05,0.04,1.05,0.04,37,16.0,9.942,53,Chance of Storms,Chance of Storms,1013.7,29.93,KFHB
1689278400,2023-07-13T16:00:00-04:00,30.73,87.31,100.61,78.08,74,1014,29.94,SE,140,12.06,18.52,1.05,0.04,1.05,0.04,44,16.0,9.942,58,Chance of Storms,Chance of Storms,1013.7,29.93,KFHB
1689282000,2023-07-13T17:00:00-04:00,31.2,88.16,101.93,78.08,72,1013,29.91,SE,140,12.06,18.52,1.05,0.04,1.05,0.04,41,16.0,9.942,64,Chance of Storms,Chance of Storms,1012.7,29.9,KFHB
