date,hour,temperature (F),dew point (F),heat index (F),surface wind (mph),wind dir,gust,sky cover (%),precip potential (%),rel humidity (%),rain,thunder,time_scraped_est_edt,WS
14/07/2023,21,84,76,92,8,SE,,45,40,78,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,22,83,76,92,7,SE,,46,40,79,Chc,Chc,13-07-2023 10:01,KFLL
14/07/2023,23,83,76,91,7,SE,,47,40,80,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,00,82,76,90,7,SE,,44,40,82,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,01,81,76,88,6,SE,,41,40,84,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,02,80,76,86,6,SE,,37,33,87,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,03,80,76,86,6,SE,,41,33,87,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,04,80,76,86,6,SE,,46,33,87,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,05,80,76,86,6,SE,,50,33,87,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,06,81,77,89,6,SE,,50,33,87,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,07,82,77,90,6,S,,51,33,84,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,08,83,78,93,6,S,,51,47,85,Chc,Chc,13-07-2023 10:01,KFLL
15/07/2023,09,85,78,97,7,S,,49,47,79,Chc,Chc,13-07-2023 10:01,KFLL
13/07/2023,10,89,79,105,5,NW,,31,5,73,--,--,13-07-2023 10:01,KAPF
13/07/2023,11,92,79,109,6,W,,31,8,66,--,--,13-07-2023 10:01,KAPF
13/07/2023,12,93,78,109,7,W,,29,13,62,--,--,13-07-2023 10:01,KAPF
13/07/2023,13,92,78,107,8,W,,34,21,64,SChc,SChc,13-07-2023 10:01,KAPF
13/07/2023,14,93,78,109,10,W,,41,29,62,Chc,Chc,13-07-2023 10:01,KAPF
13/07/2023,15,93,78,109,11,W,,43,39,62,Chc,Chc,13-07-2023 10:01,KAPF
13/07/2023,16,92,78,107,13,W,,54,47,64,Chc,Chc,13-07-2023 10:01,KAPF
13/07/2023,17,92,77,106,13,W,,61,50,62,Chc,Chc,13-07-2023 10:01,KAPF
13/07/2023,18,90,77,103,11,W,,73,63,66,Lkly,Lkly,13-07-2023 10:01,KAPF
13/07/2023,19,89,77,102,9,NW,,83,58,68,Lkly,Lkly,13-07-2023 10:01,KAPF
13/07/2023,20,87,77,99,7,NW,,83,42,72,Chc,Chc,13-07-2023 10:01,KAPF
13/07/2023,21,86,76,96,6,N,,78,28,72,Chc,SChc,13-07-2023 10:01,KAPF
13/07/2023,22,85,76,94,5,NE,,79,19,75,SChc,SChc,13-07-2023 10:01,KAPF
13/07/2023,23,84,76,93,6,E,,76,16,77,SChc,--,13-07-2023 10:01,KAPF
14/07/2023,00,83,76,91,5,E,,57,15,80,SChc,--,13-07-2023 10:01,KAPF
14/07/2023,01,82,76,89,3,E,,46,12,82,--,--,13-07-2023 10:01,KAPF
14/07/2023,02,82,76,89,5,E,,32,9,82,--,--,13-07-2023 10:01,KAPF
14/07/2023,03,82,77,90,3,SE,,26,12,85,--,--,13-07-2023 10:01,KAPF
14/07/2023,04,81,77,88,3,SE,,27,16,88,SChc,--,13-07-2023 10:01,KAPF
14/07/2023,05,81,76,87,5,SE,,28,19,85,SChc,SChc,13-07-2023 10:01,KAPF
14/07/2023,06,81,76,87,3,E,,27,21,85,SChc,SChc,13-07-2023 10:01,KAPF
14/07/2023,07,80,76,86,5,E,,25,21,88,SChc,SChc,13-07-2023 10:01,KAPF
14/07/2023,08,81,76,87,5,E,,24,34,85,Chc,Chc,13-07-2023 10:01,KAPF
14/07/2023,09,85,77,96,5,SE,,28,34,77,Chc,Chc,13-07-2023 10:01,KAPF
14/07/2023,10,88,77,100,5,SE,,35,34,70,Chc,Chc,13-07-2023 10:01,KAPF
14/07/2023,11,91,75,102,5,S,,41,34,60,Chc,Chc,13-07-2023 10:01,KAPF
14/07/2023,12,91,75,102,7,S,,43,34,59,Chc,Chc,13-07-2023 10:01,KAPF
14/07/2023,13,92,76,104,9,SW,,45,34,60,Chc,Chc,13-07-2023 10:01,KAPF
14/07/2023,14,92,76,105,9,SW,,44,58,60,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,15,92,77,106,10,SW,,47,58,62,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,16,92,77,106,10,W,,49,58,62,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,17,91,77,104,9,W,,52,58,64,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,18,89,77,102,7,SW,,57,58,67,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,19,88,76,98,5,S,,70,58,69,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,20,86,77,97,6,N,,72,59,75,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,21,85,76,94,6,NE,,61,59,75,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,22,84,75,92,5,E,,50,59,74,Lkly,Chc,13-07-2023 10:01,KAPF
14/07/2023,23,83,75,90,5,E,,39,59,77,Lkly,Chc,13-07-2023 10:01,KAPF
15/07/2023,00,82,75,89,5,E,,39,59,79,Lkly,Chc,13-07-2023 10:01,KAPF
15/07/2023,01,81,75,88,6,E,,40,59,81,Lkly,Chc,13-07-2023 10:01,KAPF
15/07/2023,02,81,75,86,6,E,,40,25,83,Chc,SChc,13-07-2023 10:01,KAPF
15/07/2023,03,80,75,85,6,E,,43,25,84,Chc,SChc,13-07-2023 10:01,KAPF
15/07/2023,04,80,76,85,5,E,,46,25,88,Chc,SChc,13-07-2023 10:01,KAPF
15/07/2023,05,79,76,84,5,E,,49,25,89,Chc,SChc,13-07-2023 10:01,KAPF
15/07/2023,06,80,76,85,5,E,,48,25,88,Chc,SChc,13-07-2023 10:01,KAPF
15/07/2023,07,80,77,87,5,E,,46,25,90,Chc,SChc,13-07-2023 10:01,KAPF
15/07/2023,08,81,77,88,5,E,,44,44,89,Chc,Chc,13-07-2023 10:01,KAPF
15/07/2023,09,83,77,93,5,SE,,41,44,81,Chc,Chc,13-07-2023 10:01,KAPF
13/07/2023,10,90,79,106,3,SE,,56,23,70,SChc,SChc,13-07-2023 10:02,KFXE
13/07/2023,11,91,79,108,5,SE,,65,31,68,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,12,92,78,107,6,SE,,63,35,64,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,13,92,78,107,8,SE,,62,38,64,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,14,91,78,106,9,SE,,64,42,66,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,15,90,78,105,11,SE,,64,55,68,Lkly,Lkly,13-07-2023 10:02,KFXE
13/07/2023,16,90,77,103,11,SE,,64,57,66,Lkly,Lkly,13-07-2023 10:02,KFXE
13/07/2023,17,93,77,107,13,SE,,63,42,60,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,18,89,76,100,11,SE,,68,46,66,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,19,87,75,96,10,S,,79,42,68,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,20,86,75,95,8,S,,80,33,70,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,21,83,75,90,6,S,,69,23,77,SChc,SChc,13-07-2023 10:02,KFXE
13/07/2023,22,83,75,90,5,S,,56,17,77,SChc,--,13-07-2023 10:02,KFXE
13/07/2023,23,82,75,89,5,S,,45,15,79,SChc,--,13-07-2023 10:02,KFXE
14/07/2023,00,81,75,87,5,S,,38,17,82,SChc,--,13-07-2023 10:02,KFXE
14/07/2023,01,81,75,87,5,S,,35,16,82,SChc,--,13-07-2023 10:02,KFXE
14/07/2023,02,80,75,85,3,SE,,33,15,85,SChc,--,13-07-2023 10:02,KFXE
14/07/2023,03,80,75,85,3,SE,,33,15,85,SChc,--,13-07-2023 10:02,KFXE
14/07/2023,04,80,76,86,3,SE,,33,16,88,SChc,--,13-07-2023 10:02,KFXE
14/07/2023,05,79,76,79,3,SE,,32,17,91,SChc,--,13-07-2023 10:02,KFXE
14/07/2023,06,80,75,85,3,SE,,29,18,85,SChc,SChc,13-07-2023 10:02,KFXE
14/07/2023,07,80,76,86,3,SE,,26,18,88,SChc,SChc,13-07-2023 10:02,KFXE
14/07/2023,08,82,77,90,3,SE,,24,43,85,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,09,86,78,98,5,SE,,28,43,77,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,10,88,78,102,6,SE,,33,43,72,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,11,91,76,103,7,SE,,39,43,62,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,12,91,76,103,8,SE,,42,43,62,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,13,90,76,102,9,SE,,44,43,63,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,14,90,76,102,10,SE,,44,46,64,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,15,90,76,102,10,SE,,42,46,64,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,16,90,75,101,10,SE,,40,46,62,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,17,90,75,101,10,SE,,38,46,61,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,18,89,75,99,10,SE,,41,46,64,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,19,87,75,97,9,SE,,54,46,67,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,20,86,75,95,8,SE,,43,38,71,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,21,85,75,94,8,SE,,44,38,71,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,22,85,76,94,7,SE,,46,38,75,Chc,Chc,13-07-2023 10:02,KFXE
14/07/2023,23,84,76,94,7,SE,,47,38,76,Chc,Chc,13-07-2023 10:02,KFXE
15/07/2023,00,83,76,92,7,SE,,43,38,79,Chc,Chc,13-07-2023 10:02,KFXE
15/07/2023,01,82,76,90,6,SE,,38,38,82,Chc,Chc,13-07-2023 10:02,KFXE
15/07/2023,02,81,76,87,6,SE,,34,29,85,Chc,SChc,13-07-2023 10:02,KFXE
15/07/2023,03,81,76,87,6,SE,,39,29,85,Chc,SChc,13-07-2023 10:02,KFXE
15/07/2023,04,81,76,87,6,SE,,44,29,86,Chc,SChc,13-07-2023 10:02,KFXE
15/07/2023,05,80,76,86,6,SE,,50,29,87,Chc,SChc,13-07-2023 10:02,KFXE
15/07/2023,06,81,77,89,6,SE,,49,29,87,Chc,SChc,13-07-2023 10:02,KFXE
15/07/2023,07,82,77,90,5,S,,48,29,84,Chc,SChc,13-07-2023 10:02,KFXE
15/07/2023,08,83,78,93,5,S,,47,47,85,Chc,Chc,13-07-2023 10:02,KFXE
15/07/2023,09,86,78,98,6,S,,46,47,78,Chc,Chc,13-07-2023 10:02,KFXE
13/07/2023,10,90,79,106,3,SE,,56,23,70,SChc,SChc,13-07-2023 10:02,KPMP
13/07/2023,11,91,79,108,5,SE,,67,29,68,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,12,92,79,109,7,SE,,65,32,66,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,13,91,79,108,9,SE,,62,34,68,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,14,91,78,106,10,SE,,63,37,66,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,15,90,78,105,13,SE,,64,48,68,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,16,90,78,105,13,SE,,63,51,68,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,17,91,77,105,13,SE,,62,37,64,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,18,89,76,100,11,SE,,65,42,66,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,19,87,75,96,10,S,,75,40,68,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,20,86,74,94,8,S,,83,32,68,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,21,84,74,91,7,S,,71,24,72,SChc,SChc,13-07-2023 10:02,KPMP
13/07/2023,22,83,74,90,6,S,,51,18,74,SChc,SChc,13-07-2023 10:02,KPMP
13/07/2023,23,83,75,90,5,S,,45,15,77,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,00,82,74,88,5,S,,39,17,77,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,01,82,74,88,5,S,,34,16,77,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,02,82,74,88,5,SE,,32,15,77,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,03,81,74,86,5,SE,,32,16,79,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,04,81,74,86,5,SE,,33,16,79,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,05,81,75,87,5,SE,,32,16,82,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,06,80,75,85,5,SE,,31,17,85,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,07,81,76,87,5,S,,28,17,85,SChc,--,13-07-2023 10:02,KPMP
14/07/2023,08,82,77,90,3,SE,,26,39,85,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,09,86,77,97,6,SE,,29,39,75,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,10,89,77,102,6,SE,,34,39,68,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,11,91,76,103,8,SE,,38,39,62,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,12,90,76,102,9,SE,,41,39,63,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,13,90,76,101,10,SE,,41,39,64,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,14,89,76,100,10,SE,,40,42,66,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,15,89,76,101,10,SE,,38,42,65,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,16,90,76,101,10,SE,,36,42,64,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,17,91,76,103,10,SE,,35,42,62,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,18,89,75,99,10,SE,,37,42,63,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,19,87,75,97,9,SE,,53,42,67,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,20,86,74,94,9,SE,,41,38,68,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,21,85,75,94,9,SE,,44,38,71,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,22,85,76,94,8,SE,,46,38,75,Chc,Chc,13-07-2023 10:02,KPMP
14/07/2023,23,84,76,94,8,SE,,48,38,76,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,00,84,76,93,7,SE,,44,38,77,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,01,83,76,92,7,SE,,40,38,79,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,02,83,76,91,6,SE,,37,31,80,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,03,82,76,89,6,SE,,41,31,82,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,04,81,76,88,6,S,,46,31,84,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,05,81,76,87,6,S,,50,31,86,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,06,82,76,88,6,S,,49,31,83,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,07,82,77,91,6,S,,48,31,84,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,08,83,77,92,6,S,,47,48,82,Chc,Chc,13-07-2023 10:02,KPMP
15/07/2023,09,86,77,97,7,S,,46,48,76,Chc,Chc,13-07-2023 10:02,KPMP
13/07/2023,10,88,76,100,3,NE,,28,4,68,--,--,13-07-2023 10:02,KRSW
13/07/2023,11,90,76,102,5,NE,,25,5,65,--,--,13-07-2023 10:02,KRSW
13/07/2023,12,92,76,104,5,SW,,47,16,59,SChc,SChc,13-07-2023 10:02,KRSW
13/07/2023,13,93,75,105,6,W,,49,28,56,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,14,94,74,105,6,W,,49,39,54,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,15,94,75,105,8,W,,60,43,54,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,16,92,75,102,9,W,,71,48,58,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,17,91,75,102,9,WSW,,69,52,59,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,18,90,75,100,8,WNW,,83,47,62,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,19,85,75,94,7,NE,,92,42,73,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,20,83,76,91,6,E,,93,37,78,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,21,82,76,89,6,ESE,,89,32,82,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,22,81,76,87,6,E,,78,27,85,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,23,80,76,85,6,ESE,,60,21,89,SChc,SChc,13-07-2023 10:02,KRSW
14/07/2023,00,80,76,85,5,E,,46,16,88,SChc,SChc,13-07-2023 10:02,KRSW
14/07/2023,01,80,76,84,5,ESE,,43,10,90,--,--,13-07-2023 10:02,KRSW
14/07/2023,02,78,76,78,3,ESE,,49,5,91,--,--,13-07-2023 10:02,KRSW
14/07/2023,03,78,75,78,3,SE,,44,4,91,--,--,13-07-2023 10:02,KRSW
14/07/2023,04,78,75,78,5,SE,,46,4,91,--,--,13-07-2023 10:02,KRSW
14/07/2023,05,77,75,77,5,SE,,38,4,94,--,--,13-07-2023 10:02,KRSW
14/07/2023,06,77,75,77,3,ESE,,29,10,93,--,--,13-07-2023 10:02,KRSW
14/07/2023,07,77,75,77,3,ESE,,28,22,94,SChc,SChc,13-07-2023 10:02,KRSW
14/07/2023,08,79,76,79,3,ESE,,17,28,92,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,09,83,76,92,3,SE,,19,28,80,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,10,86,76,97,5,SE,,20,28,72,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,11,89,76,100,6,SSE,,16,28,67,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,12,91,76,102,6,SSE,,25,28,62,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,13,92,76,103,7,SSW,,34,28,60,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,14,92,75,104,7,SW,,42,51,58,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,15,92,75,103,8,SW,,48,51,59,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,16,91,75,102,8,WSW,,55,51,61,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,17,90,75,100,8,WSW,,61,51,62,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,18,88,75,98,7,WSW,,65,51,67,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,19,86,75,95,7,W,,68,51,72,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,20,83,75,91,6,W,,72,40,77,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,21,82,76,90,5,SW,,62,40,80,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,22,81,76,88,5,SSE,,52,40,85,Chc,Chc,13-07-2023 10:02,KRSW
14/07/2023,23,80,76,86,3,ESE,,42,40,89,Chc,Chc,13-07-2023 10:02,KRSW
15/07/2023,00,79,76,84,3,ESE,,44,40,90,Chc,Chc,13-07-2023 10:02,KRSW
15/07/2023,01,79,76,79,3,SE,,47,40,92,Chc,Chc,13-07-2023 10:02,KRSW
15/07/2023,02,78,76,78,3,SE,,49,8,93,--,--,13-07-2023 10:02,KRSW
15/07/2023,03,78,76,78,3,SE,,47,8,93,--,--,13-07-2023 10:02,KRSW
15/07/2023,04,78,75,78,3,ESE,,45,8,92,--,--,13-07-2023 10:02,KRSW
15/07/2023,05,77,75,77,3,ESE,,43,8,92,--,--,13-07-2023 10:02,KRSW
15/07/2023,06,78,75,78,3,ESE,,47,8,91,--,--,13-07-2023 10:02,KRSW
15/07/2023,07,79,76,79,3,ESE,,51,8,91,--,--,13-07-2023 10:02,KRSW
15/07/2023,08,80,77,85,3,ESE,,55,32,91,Chc,Chc,13-07-2023 10:02,KRSW
15/07/2023,09,82,77,90,5,SE,,46,32,83,Chc,Chc,13-07-2023 10:02,KRSW
13/07/2023,10,88,76,99,5,NE,,24,5,67,--,--,13-07-2023 10:02,KFMY
13/07/2023,11,91,76,102,6,NE,,30,6,61,--,--,13-07-2023 10:02,KFMY
13/07/2023,12,92,75,104,6,S,,46,17,58,SChc,SChc,13-07-2023 10:02,KFMY
13/07/2023,13,93,75,105,6,W,,56,28,55,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,14,94,75,105,7,W,,57,40,54,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,15,94,75,105,9,W,,68,43,54,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,16,92,75,103,9,W,,76,47,57,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,17,91,75,101,9,W,,72,50,59,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,18,89,75,100,9,WNW,,71,46,63,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,19,86,75,96,9,NW,,89,41,69,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,20,84,75,93,6,NNE,,89,36,74,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,21,83,75,90,7,E,,81,31,78,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,22,82,75,89,5,E,,79,26,81,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,23,81,75,87,6,E,,58,22,83,SChc,SChc,13-07-2023 10:02,KFMY
14/07/2023,00,80,76,86,5,E,,50,16,86,SChc,SChc,13-07-2023 10:02,KFMY
14/07/2023,01,80,76,85,3,ESE,,48,10,87,--,--,13-07-2023 10:02,KFMY
14/07/2023,02,79,76,79,3,ESE,,47,5,91,--,--,13-07-2023 10:02,KFMY
14/07/2023,03,78,76,78,3,SE,,45,4,93,--,--,13-07-2023 10:02,KFMY
14/07/2023,04,78,76,78,3,SE,,45,4,92,--,--,13-07-2023 10:02,KFMY
14/07/2023,05,77,76,77,5,ESE,,39,4,96,--,--,13-07-2023 10:02,KFMY
14/07/2023,06,78,76,78,3,ESE,,28,11,92,--,--,13-07-2023 10:02,KFMY
14/07/2023,07,78,76,78,3,ESE,,27,23,93,SChc,SChc,13-07-2023 10:02,KFMY
14/07/2023,08,79,76,83,3,ESE,,20,30,91,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,09,83,76,92,5,SE,,13,30,80,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,10,86,76,96,5,SE,,9,30,72,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,11,88,76,100,6,S,,15,30,67,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,12,90,76,102,6,SSW,,36,30,62,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,13,92,75,103,7,SW,,39,30,59,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,14,92,75,102,7,SW,,41,49,58,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,15,91,75,102,8,SW,,47,49,60,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,16,91,75,102,8,WSW,,52,49,61,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,17,90,75,101,8,WSW,,58,49,62,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,18,88,75,98,8,WSW,,62,49,65,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,19,86,75,95,7,W,,67,49,70,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,20,84,75,92,6,W,,71,41,74,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,21,83,76,91,6,SW,,60,41,78,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,22,82,76,89,5,SSE,,50,41,82,Chc,Chc,13-07-2023 10:02,KFMY
14/07/2023,23,81,76,87,5,ESE,,39,41,87,Chc,Chc,13-07-2023 10:02,KFMY
15/07/2023,00,80,76,86,5,ESE,,40,41,88,Chc,Chc,13-07-2023 10:02,KFMY
15/07/2023,01,80,76,85,5,SE,,42,41,88,Chc,Chc,13-07-2023 10:02,KFMY
15/07/2023,02,79,76,83,5,SE,,43,9,89,--,--,13-07-2023 10:02,KFMY
15/07/2023,03,79,76,79,5,SE,,46,9,90,--,--,13-07-2023 10:02,KFMY
15/07/2023,04,78,76,78,5,ESE,,48,9,91,--,--,13-07-2023 10:02,KFMY
15/07/2023,05,78,76,78,5,ESE,,51,9,92,--,--,13-07-2023 10:02,KFMY
15/07/2023,06,78,76,78,5,ESE,,52,9,92,--,--,13-07-2023 10:02,KFMY
15/07/2023,07,79,76,83,3,ESE,,54,9,91,--,--,13-07-2023 10:02,KFMY
15/07/2023,08,80,76,85,3,ESE,,55,32,90,Chc,Chc,13-07-2023 10:02,KFMY
15/07/2023,09,82,76,90,5,SE,,48,32,83,Chc,Chc,13-07-2023 10:02,KFMY
13/07/2023,10,89,79,105,5,S,,59,24,73,SChc,SChc,13-07-2023 10:02,KPBI
13/07/2023,11,90,79,106,6,S,,65,30,70,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,12,92,78,107,7,S,,58,34,64,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,13,92,78,107,7,SE,,63,38,64,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,14,91,78,106,8,SE,,68,43,66,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,15,91,78,106,9,SE,,68,53,66,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,16,91,77,105,10,SE,,61,55,64,Lkly,Lkly,13-07-2023 10:02,KPBI
13/07/2023,17,92,77,106,10,SE,,64,45,62,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,18,88,76,99,10,SE,,65,46,68,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,19,88,75,98,9,S,,72,38,66,Chc,Chc,13-07-2023 10:02,KPBI
13/07/2023,20,86,75,95,8,S,,62,25,70,Chc,SChc,13-07-2023 10:02,KPBI
13/07/2023,21,83,76,91,7,S,,51,19,80,SChc,SChc,13-07-2023 10:02,KPBI
13/07/2023,22,82,75,89,6,S,,43,15,79,SChc,--,13-07-2023 10:02,KPBI
13/07/2023,23,81,75,87,6,S,,46,14,82,--,--,13-07-2023 10:02,KPBI
14/07/2023,00,81,75,87,5,S,,36,17,82,SChc,--,13-07-2023 10:02,KPBI
14/07/2023,01,80,75,85,5,S,,29,15,85,SChc,--,13-07-2023 10:02,KPBI
14/07/2023,02,81,75,87,5,S,,22,14,82,--,--,13-07-2023 10:02,KPBI
14/07/2023,03,80,75,85,3,S,,20,14,85,--,--,13-07-2023 10:02,KPBI
14/07/2023,04,80,75,85,3,S,,22,14,85,--,--,13-07-2023 10:02,KPBI
14/07/2023,05,80,75,85,3,S,,25,14,85,--,--,13-07-2023 10:02,KPBI
14/07/2023,06,80,75,85,3,S,,29,15,85,SChc,--,13-07-2023 10:02,KPBI
14/07/2023,07,79,76,79,3,S,,31,15,91,SChc,--,13-07-2023 10:02,KPBI
14/07/2023,08,81,77,88,3,S,,32,35,88,Chc,SChc,13-07-2023 10:02,KPBI
14/07/2023,09,85,77,96,5,S,,33,35,77,Chc,SChc,13-07-2023 10:02,KPBI
