date,hour,condition,temperature,feels like,precip(%),amount,cloud cover,dew point,humidity,wind,pressure,time_scraped_est_edt,WS
13/07/2023, 5:00 pm,Cloudy,82,90,23,0,85,75,81,8,29.93,13-07-2023 10:06,KHRT
13/07/2023, 6:00 pm,Cloudy,81,88,20,0,81,75,82,6,29.93,13-07-2023 10:06,KHRT
13/07/2023, 7:00 pm,Cloudy,81,89,10,0,81,76,83,5,29.93,13-07-2023 10:06,KHRT
13/07/2023, 8:00 pm,Cloudy,81,88,11,0,80,76,85,4,29.93,13-07-2023 10:06,KHRT
13/07/2023, 9:00 pm,Mostly Cloudy,80,87,12,0,75,76,86,4,29.93,13-07-2023 10:06,KHRT
13/07/2023, 10:00 pm,Mostly Cloudy,80,88,24,0,72,76,87,4,29.94,13-07-2023 10:06,KHRT
13/07/2023, 11:00 pm,Isolated Thunderstorms,80,88,34,0.01,66,76,87,5,29.94,13-07-2023 10:06,KHRT
14/07/2023, 12:00 am,Mostly Cloudy,79,86,24,0,66,75,87,5,29.94,13-07-2023 10:06,KHRT
14/07/2023, 1:00 am,Scattered Thunderstorms,79,86,45,0.04,66,75,88,4,29.93,13-07-2023 10:06,KHRT
14/07/2023, 2:00 am,Scattered Thunderstorms,78,85,54,0.04,64,75,90,4,29.93,13-07-2023 10:06,KHRT
14/07/2023, 3:00 am,Scattered Thunderstorms,78,84,49,0.02,62,75,90,4,29.93,13-07-2023 10:06,KHRT
14/07/2023, 4:00 am,Scattered Thunderstorms,78,84,59,0.03,68,75,90,4,29.93,13-07-2023 10:06,KHRT
14/07/2023, 5:00 am,Thunderstorms,77,84,69,0.05,75,75,93,4,29.93,13-07-2023 10:06,KHRT
14/07/2023, 6:00 am,Scattered Thunderstorms,77,83,59,0.03,78,75,94,3,29.94,13-07-2023 10:06,KHRT
14/07/2023, 7:00 am,Thunderstorms,77,83,60,0.03,80,75,92,3,29.96,13-07-2023 10:06,KHRT
14/07/2023, 8:00 am,Scattered Thunderstorms,80,88,57,0.06,80,76,86,4,29.96,13-07-2023 10:06,KHRT
14/07/2023, 9:00 am,Scattered Thunderstorms,82,91,56,0.06,83,76,81,6,29.97,13-07-2023 10:06,KHRT
14/07/2023, 10:00 am,Scattered Thunderstorms,83,91,54,0.02,82,76,79,7,29.98,13-07-2023 10:06,KHRT
14/07/2023, 11:00 am,Scattered Thunderstorms,84,93,52,0.02,78,76,77,9,29.98,13-07-2023 10:06,KHRT
14/07/2023, 12:00 pm,Scattered Thunderstorms,84,94,54,0.02,74,76,77,10,29.97,13-07-2023 10:06,KHRT
14/07/2023, 1:00 pm,Scattered Thunderstorms,84,93,45,0.02,67,76,79,10,29.96,13-07-2023 10:06,KHRT
14/07/2023, 2:00 pm,Scattered Thunderstorms,83,93,53,0.02,69,77,82,10,29.95,13-07-2023 10:06,KHRT
14/07/2023, 3:00 pm,Scattered Thunderstorms,83,92,47,0.02,72,77,82,10,29.94,13-07-2023 10:06,KHRT
14/07/2023, 4:00 pm,Scattered Thunderstorms,82,91,36,0.01,72,76,80,9,29.93,13-07-2023 10:06,KHRT
14/07/2023, 5:00 pm,Isolated Thunderstorms,82,90,30,0.01,77,76,81,9,29.92,13-07-2023 10:06,KHRT
14/07/2023, 6:00 pm,Mostly Cloudy,81,88,21,0,77,75,83,7,29.92,13-07-2023 10:06,KHRT
14/07/2023, 7:00 pm,Mostly Cloudy,81,88,15,0,79,75,83,5,29.92,13-07-2023 10:06,KHRT
14/07/2023, 8:00 pm,Mostly Cloudy,80,88,15,0,75,75,85,4,29.93,13-07-2023 10:06,KHRT
14/07/2023, 9:00 pm,Cloudy,80,87,15,0,80,75,87,2,29.93,13-07-2023 10:06,KHRT
14/07/2023, 10:00 pm,Mostly Cloudy,80,86,15,0,79,75,86,2,29.95,13-07-2023 10:06,KHRT
14/07/2023, 11:00 pm,Mostly Cloudy,79,86,15,0,70,75,86,4,29.94,13-07-2023 10:06,KHRT
13/07/2023, 10:00 am,Isolated Thunderstorms,84,94,30,0,35,76,78,10,30.00,13-07-2023 10:06,KPNS
13/07/2023, 11:00 am,Isolated Thunderstorms,83,92,34,0,35,76,79,10,30.00,13-07-2023 10:06,KPNS
13/07/2023, 12:00 pm,Scattered Thunderstorms,83,92,58,0,50,76,79,10,29.99,13-07-2023 10:06,KPNS
13/07/2023, 1:00 pm,Thunderstorms,82,90,73,0,75,76,82,6,29.98,13-07-2023 10:06,KPNS
13/07/2023, 2:00 pm,Thunderstorms,81,88,74,0,80,75,82,7,29.97,13-07-2023 10:06,KPNS
13/07/2023, 3:00 pm,Cloudy,82,89,24,0,83,75,81,8,29.95,13-07-2023 10:06,KPNS
13/07/2023, 4:00 pm,Isolated Thunderstorms,82,89,31,0.13,83,75,79,7,29.94,13-07-2023 10:06,KPNS
13/07/2023, 5:00 pm,Cloudy,83,92,24,0,84,75,77,9,29.93,13-07-2023 10:06,KPNS
13/07/2023, 6:00 pm,Cloudy,83,92,20,0,82,76,79,6,29.92,13-07-2023 10:06,KPNS
13/07/2023, 7:00 pm,Cloudy,83,92,17,0,83,76,79,6,29.92,13-07-2023 10:06,KPNS
13/07/2023, 8:00 pm,Cloudy,82,90,20,0,82,76,80,6,29.92,13-07-2023 10:06,KPNS
13/07/2023, 9:00 pm,Mostly Cloudy,82,90,19,0,76,76,83,5,29.92,13-07-2023 10:06,KPNS
13/07/2023, 10:00 pm,Mostly Cloudy,81,88,24,0,76,76,84,5,29.93,13-07-2023 10:06,KPNS
13/07/2023, 11:00 pm,Isolated Thunderstorms,80,87,32,0.01,78,75,85,5,29.93,13-07-2023 10:06,KPNS
14/07/2023, 12:00 am,Scattered Thunderstorms,80,87,44,0.02,73,75,85,6,29.93,13-07-2023 10:06,KPNS
14/07/2023, 1:00 am,Scattered Thunderstorms,80,87,41,0.06,75,75,86,5,29.93,13-07-2023 10:06,KPNS
14/07/2023, 2:00 am,Scattered Thunderstorms,80,86,55,0.03,65,75,85,5,29.93,13-07-2023 10:06,KPNS
14/07/2023, 3:00 am,Scattered Thunderstorms,79,86,55,0.03,72,75,85,5,29.93,13-07-2023 10:06,KPNS
14/07/2023, 4:00 am,Thunderstorms,79,86,64,0.06,78,75,86,5,29.93,13-07-2023 10:06,KPNS
14/07/2023, 5:00 am,Thunderstorms,79,85,68,0.04,79,74,87,4,29.93,13-07-2023 10:06,KPNS
14/07/2023, 6:00 am,Scattered Thunderstorms,78,84,55,0.09,77,74,87,4,29.94,13-07-2023 10:06,KPNS
14/07/2023, 7:00 am,Thunderstorms,80,86,68,0.09,81,75,85,5,29.96,13-07-2023 10:06,KPNS
14/07/2023, 8:00 am,Thunderstorms,82,90,66,0.10,82,75,80,6,29.96,13-07-2023 10:06,KPNS
14/07/2023, 9:00 am,Thunderstorms,83,92,71,0.10,84,76,79,7,29.97,13-07-2023 10:06,KPNS
14/07/2023, 10:00 am,Thunderstorms,83,92,69,0.06,84,76,79,7,29.98,13-07-2023 10:06,KPNS
14/07/2023, 11:00 am,Thunderstorms,84,94,74,0.05,78,76,76,8,29.98,13-07-2023 10:06,KPNS
14/07/2023, 12:00 pm,Thunderstorms,84,94,65,0.02,75,76,76,10,29.97,13-07-2023 10:06,KPNS
14/07/2023, 1:00 pm,Scattered Thunderstorms,84,92,58,0.02,69,76,77,9,29.96,13-07-2023 10:06,KPNS
14/07/2023, 2:00 pm,Scattered Thunderstorms,84,94,52,0.03,72,76,76,9,29.95,13-07-2023 10:06,KPNS
14/07/2023, 3:00 pm,Scattered Thunderstorms,84,92,47,0.02,68,75,76,10,29.93,13-07-2023 10:06,KPNS
14/07/2023, 4:00 pm,Mostly Cloudy,84,91,24,0,79,74,73,8,29.92,13-07-2023 10:06,KPNS
14/07/2023, 5:00 pm,Mostly Cloudy,84,91,21,0,78,74,74,9,29.91,13-07-2023 10:06,KPNS
14/07/2023, 6:00 pm,Mostly Cloudy,83,91,16,0,69,75,76,7,29.91,13-07-2023 10:06,KPNS
14/07/2023, 7:00 pm,Cloudy,83,90,15,0,80,75,77,7,29.92,13-07-2023 10:06,KPNS
14/07/2023, 8:00 pm,Mostly Cloudy,82,89,19,0,74,75,80,6,29.92,13-07-2023 10:06,KPNS
14/07/2023, 9:00 pm,Mostly Cloudy,81,88,15,0,77,75,83,4,29.93,13-07-2023 10:06,KPNS
14/07/2023, 10:00 pm,Mostly Cloudy,81,88,15,0,78,75,83,4,29.94,13-07-2023 10:06,KPNS
14/07/2023, 11:00 pm,Mostly Cloudy,81,88,15,0,77,75,84,4,29.94,13-07-2023 10:06,KPNS
13/07/2023, 9:00 am,Thunderstorms,82,92,69,0,75,78,87,3,30.00,13-07-2023 10:06,KVPS
13/07/2023, 10:00 am,Scattered Thunderstorms,83,93,46,0,51,77,83,4,30.00,13-07-2023 10:06,KVPS
13/07/2023, 11:00 am,Scattered Thunderstorms,84,93,46,0.02,50,77,79,5,30.00,13-07-2023 10:06,KVPS
13/07/2023, 12:00 pm,Scattered Thunderstorms,85,95,53,0.02,72,76,75,7,29.99,13-07-2023 10:06,KVPS
13/07/2023, 1:00 pm,Scattered Thunderstorms,82,90,50,0.01,78,76,81,7,29.98,13-07-2023 10:06,KVPS
13/07/2023, 2:00 pm,Scattered Thunderstorms,81,89,45,0,85,75,82,7,29.97,13-07-2023 10:06,KVPS
13/07/2023, 3:00 pm,Scattered Thunderstorms,82,91,42,0.01,87,76,81,6,29.96,13-07-2023 10:06,KVPS
13/07/2023, 4:00 pm,Scattered Thunderstorms,82,90,45,0.01,88,75,80,7,29.94,13-07-2023 10:06,KVPS
13/07/2023, 5:00 pm,Cloudy,81,89,24,0,86,75,82,7,29.93,13-07-2023 10:06,KVPS
13/07/2023, 6:00 pm,Cloudy,81,89,18,0,86,75,81,6,29.93,13-07-2023 10:06,KVPS
13/07/2023, 7:00 pm,Cloudy,81,88,7,0,84,75,82,5,29.93,13-07-2023 10:06,KVPS
13/07/2023, 8:00 pm,Cloudy,81,88,9,0,82,76,86,4,29.93,13-07-2023 10:06,KVPS
13/07/2023, 9:00 pm,Mostly Cloudy,80,87,9,0,79,75,86,3,29.93,13-07-2023 10:06,KVPS
13/07/2023, 10:00 pm,Mostly Cloudy,80,87,20,0,71,76,88,3,29.94,13-07-2023 10:06,KVPS
13/07/2023, 11:00 pm,Mostly Cloudy,79,86,24,0,68,76,88,4,29.94,13-07-2023 10:06,KVPS
14/07/2023, 12:00 am,Scattered Thunderstorms,79,86,35,0.01,67,75,88,4,29.94,13-07-2023 10:06,KVPS
14/07/2023, 1:00 am,Scattered Thunderstorms,79,86,45,0.04,69,76,90,3,29.94,13-07-2023 10:06,KVPS
14/07/2023, 2:00 am,Scattered Thunderstorms,79,86,45,0.01,63,76,91,4,29.93,13-07-2023 10:06,KVPS
14/07/2023, 3:00 am,Scattered Thunderstorms,78,84,44,0.01,57,75,91,3,29.93,13-07-2023 10:06,KVPS
14/07/2023, 4:00 am,Scattered Thunderstorms,77,84,49,0.02,58,75,93,3,29.93,13-07-2023 10:06,KVPS
14/07/2023, 5:00 am,Thunderstorms,77,83,63,0.04,75,75,93,3,29.93,13-07-2023 10:06,KVPS
14/07/2023, 6:00 am,Thunderstorms,77,83,62,0.03,75,75,94,3,29.94,13-07-2023 10:06,KVPS
14/07/2023, 7:00 am,Scattered Thunderstorms,77,83,48,0.02,80,75,92,3,29.96,13-07-2023 10:06,KVPS
14/07/2023, 8:00 am,Scattered Thunderstorms,79,85,59,0.04,78,75,87,5,29.96,13-07-2023 10:06,KVPS
14/07/2023, 9:00 am,Scattered Thunderstorms,81,89,51,0.06,82,75,80,6,29.97,13-07-2023 10:06,KVPS
14/07/2023, 10:00 am,Scattered Thunderstorms,82,90,55,0.02,84,75,78,7,29.98,13-07-2023 10:06,KVPS
14/07/2023, 11:00 am,Scattered Thunderstorms,84,92,56,0.02,78,75,75,7,29.98,13-07-2023 10:06,KVPS
14/07/2023, 12:00 pm,Scattered Thunderstorms,84,92,56,0.02,76,75,77,9,29.97,13-07-2023 10:06,KVPS
14/07/2023, 1:00 pm,Scattered Thunderstorms,83,92,49,0.02,72,76,79,9,29.96,13-07-2023 10:06,KVPS
14/07/2023, 2:00 pm,Scattered Thunderstorms,84,93,52,0.02,69,76,77,10,29.95,13-07-2023 10:06,KVPS
14/07/2023, 3:00 pm,Scattered Thunderstorms,83,92,47,0.02,72,76,79,9,29.94,13-07-2023 10:06,KVPS
14/07/2023, 4:00 pm,Scattered Thunderstorms,83,92,43,0.02,76,76,79,9,29.93,13-07-2023 10:06,KVPS
14/07/2023, 5:00 pm,Isolated Thunderstorms,82,90,32,0.01,77,75,79,10,29.92,13-07-2023 10:06,KVPS
14/07/2023, 6:00 pm,Mostly Cloudy,82,89,24,0,72,75,80,8,29.92,13-07-2023 10:06,KVPS
14/07/2023, 7:00 pm,Cloudy,80,87,15,0,80,75,83,6,29.92,13-07-2023 10:06,KVPS
14/07/2023, 8:00 pm,Mostly Cloudy,80,87,15,0,78,75,86,4,29.93,13-07-2023 10:06,KVPS
14/07/2023, 9:00 pm,Mostly Cloudy,79,86,15,0,78,75,87,2,29.93,13-07-2023 10:06,KVPS
14/07/2023, 10:00 pm,Cloudy,79,86,15,0,80,75,88,2,29.95,13-07-2023 10:06,KVPS
14/07/2023, 11:00 pm,Mostly Cloudy,78,85,15,0,75,75,89,2,29.95,13-07-2023 10:06,KVPS
13/07/2023, 10:00 am,Partly Cloudy,85,95,15,0,31,75,72,5,30.01,13-07-2023 10:06,KJAX
13/07/2023, 11:00 am,Partly Cloudy,88,99,15,0,35,75,66,5,30.00,13-07-2023 10:06,KJAX
13/07/2023, 12:00 pm,Partly Cloudy,90,102,15,0,38,75,60,5,29.99,13-07-2023 10:06,KJAX
13/07/2023, 1:00 pm,Mostly Cloudy,91,103,15,0,64,75,59,5,29.97,13-07-2023 10:06,KJAX
13/07/2023, 2:00 pm,Mostly Cloudy,91,102,15,0,66,75,59,6,29.96,13-07-2023 10:06,KJAX
13/07/2023, 3:00 pm,Mostly Cloudy,90,102,15,0,73,76,62,8,29.94,13-07-2023 10:06,KJAX
13/07/2023, 4:00 pm,Isolated Thunderstorms,90,101,34,0.02,69,75,63,8,29.93,13-07-2023 10:06,KJAX
13/07/2023, 5:00 pm,Scattered Thunderstorms,88,98,50,0.05,60,75,65,7,29.92,13-07-2023 10:06,KJAX
13/07/2023, 6:00 pm,Scattered Thunderstorms,85,95,43,0.07,64,76,74,7,29.92,13-07-2023 10:06,KJAX
13/07/2023, 7:00 pm,Mostly Cloudy,84,92,24,0,62,76,77,8,29.93,13-07-2023 10:06,KJAX
13/07/2023, 8:00 pm,Partly Cloudy,83,91,16,0,56,75,79,7,29.93,13-07-2023 10:06,KJAX
13/07/2023, 9:00 pm,Partly Cloudy,81,89,19,0,49,76,84,5,29.94,13-07-2023 10:06,KJAX
13/07/2023, 10:00 pm,Partly Cloudy,80,88,16,0,40,76,88,5,29.95,13-07-2023 10:06,KJAX
13/07/2023, 11:00 pm,Partly Cloudy,80,87,16,0,34,76,87,5,29.96,13-07-2023 10:06,KJAX
14/07/2023, 12:00 am,Mostly Clear,79,86,19,0,29,75,88,4,29.96,13-07-2023 10:06,KJAX
14/07/2023, 1:00 am,Mostly Clear,79,86,21,0,26,75,88,4,29.96,13-07-2023 10:06,KJAX
14/07/2023, 2:00 am,Mostly Clear,78,85,20,0,27,76,90,4,29.95,13-07-2023 10:06,KJAX
14/07/2023, 3:00 am,Mostly Clear,78,85,15,0,27,76,92,3,29.94,13-07-2023 10:06,KJAX
14/07/2023, 4:00 am,Partly Cloudy,78,84,16,0,36,75,92,3,29.94,13-07-2023 10:06,KJAX
14/07/2023, 5:00 am,Partly Cloudy,77,84,14,0,31,75,94,2,29.94,13-07-2023 10:06,KJAX
14/07/2023, 6:00 am,Partly Cloudy,77,83,14,0,31,75,93,2,29.95,13-07-2023 10:06,KJAX
14/07/2023, 7:00 am,Partly Cloudy,77,83,16,0,32,75,94,2,29.96,13-07-2023 10:06,KJAX
14/07/2023, 8:00 am,Mostly Sunny,79,86,12,0,28,76,91,4,29.97,13-07-2023 10:06,KJAX
14/07/2023, 9:00 am,Partly Cloudy,83,92,17,0,36,77,82,4,29.98,13-07-2023 10:06,KJAX
14/07/2023, 10:00 am,Partly Cloudy,86,97,17,0,32,77,74,5,29.98,13-07-2023 10:06,KJAX
14/07/2023, 11:00 am,Partly Cloudy,88,99,12,0,34,76,68,5,29.98,13-07-2023 10:06,KJAX
14/07/2023, 12:00 pm,Partly Cloudy,90,102,11,0,43,76,63,6,29.98,13-07-2023 10:06,KJAX
14/07/2023, 1:00 pm,Partly Cloudy,91,103,15,0,56,75,59,6,29.97,13-07-2023 10:06,KJAX
14/07/2023, 2:00 pm,Isolated Thunderstorms,90,102,34,0.01,57,76,63,7,29.95,13-07-2023 10:06,KJAX
14/07/2023, 3:00 pm,Scattered Thunderstorms,90,102,38,0.01,58,76,64,8,29.94,13-07-2023 10:06,KJAX
14/07/2023, 4:00 pm,Scattered Thunderstorms,90,101,44,0.02,60,76,63,8,29.93,13-07-2023 10:06,KJAX
14/07/2023, 5:00 pm,Isolated Thunderstorms,89,100,32,0.01,65,76,65,8,29.92,13-07-2023 10:06,KJAX
14/07/2023, 6:00 pm,Isolated Thunderstorms,88,99,33,0.01,69,76,67,9,29.92,13-07-2023 10:06,KJAX
14/07/2023, 7:00 pm,Isolated Thunderstorms,86,96,30,0.01,69,76,71,9,29.92,13-07-2023 10:06,KJAX
14/07/2023, 8:00 pm,Scattered Thunderstorms,84,94,43,0.03,77,76,76,7,29.93,13-07-2023 10:06,KJAX
14/07/2023, 9:00 pm,Cloudy,82,91,24,0,83,76,82,6,29.95,13-07-2023 10:06,KJAX
14/07/2023, 10:00 pm,Cloudy,81,89,24,0,86,76,86,6,29.96,13-07-2023 10:06,KJAX
14/07/2023, 11:00 pm,Cloudy,81,89,22,0,80,76,86,3,29.97,13-07-2023 10:06,KJAX
13/07/2023, 11:00 am,Partly Cloudy,89,104,15,0,38,79,74,5,30.00,13-07-2023 10:06,KFHB
13/07/2023, 12:00 pm,Partly Cloudy,90,107,15,0,40,79,70,6,29.99,13-07-2023 10:06,KFHB
13/07/2023, 1:00 pm,Partly Cloudy,90,108,15,0,47,80,72,8,29.98,13-07-2023 10:06,KFHB
13/07/2023, 2:00 pm,Mostly Cloudy,86,101,16,0,64,80,82,10,29.96,13-07-2023 10:06,KFHB
13/07/2023, 3:00 pm,Partly Cloudy,85,100,15,0,57,81,87,10,29.95,13-07-2023 10:06,KFHB
13/07/2023, 4:00 pm,Isolated Thunderstorms,85,99,30,0,68,80,87,10,29.93,13-07-2023 10:06,KFHB
13/07/2023, 5:00 pm,Mostly Cloudy,85,99,24,0,68,81,87,9,29.93,13-07-2023 10:06,KFHB
13/07/2023, 6:00 pm,Partly Cloudy,86,100,17,0,56,80,84,10,29.93,13-07-2023 10:06,KFHB
13/07/2023, 7:00 pm,Partly Cloudy,84,96,17,0,51,79,86,10,29.93,13-07-2023 10:06,KFHB
13/07/2023, 8:00 pm,Partly Cloudy,83,94,13,0,51,79,88,9,29.93,13-07-2023 10:06,KFHB
13/07/2023, 9:00 pm,Partly Cloudy,82,92,14,0,45,79,90,7,29.94,13-07-2023 10:06,KFHB
13/07/2023, 10:00 pm,Partly Cloudy,81,92,11,0,34,79,91,7,29.95,13-07-2023 10:06,KFHB
13/07/2023, 11:00 pm,Mostly Clear,81,91,15,0,26,79,92,7,29.95,13-07-2023 10:06,KFHB
14/07/2023, 12:00 am,Mostly Clear,80,90,15,0,24,79,95,6,29.96,13-07-2023 10:07,KFHB
14/07/2023, 1:00 am,Mostly Clear,80,89,16,0,25,78,96,6,29.95,13-07-2023 10:07,KFHB
14/07/2023, 2:00 am,Mostly Clear,79,88,14,0,23,78,95,6,29.95,13-07-2023 10:07,KFHB
14/07/2023, 3:00 am,Mostly Clear,79,87,19,0,24,77,95,6,29.94,13-07-2023 10:07,KFHB
14/07/2023, 4:00 am,Mostly Clear,78,86,15,0,25,77,96,5,29.94,13-07-2023 10:07,KFHB
14/07/2023, 5:00 am,Mostly Clear,78,85,12,0,25,77,98,5,29.94,13-07-2023 10:07,KFHB
14/07/2023, 6:00 am,Mostly Clear,78,85,13,0,28,77,98,5,29.95,13-07-2023 10:07,KFHB
14/07/2023, 7:00 am,Mostly Sunny,77,85,18,0,29,77,98,5,29.96,13-07-2023 10:07,KFHB
14/07/2023, 8:00 am,Mostly Sunny,79,88,13,0,24,78,97,5,29.97,13-07-2023 10:07,KFHB
14/07/2023, 9:00 am,Mostly Sunny,82,93,15,0,28,79,90,6,29.98,13-07-2023 10:07,KFHB
14/07/2023, 10:00 am,Mostly Sunny,85,98,16,0,29,79,83,6,29.98,13-07-2023 10:07,KFHB
14/07/2023, 11:00 am,Partly Cloudy,87,101,13,0,30,79,76,5,29.98,13-07-2023 10:07,KFHB
14/07/2023, 12:00 pm,Partly Cloudy,88,103,13,0,33,79,73,7,29.98,13-07-2023 10:07,KFHB
14/07/2023, 1:00 pm,Partly Cloudy,88,103,19,0,47,79,73,8,29.97,13-07-2023 10:07,KFHB
14/07/2023, 2:00 pm,Partly Cloudy,88,102,23,0,58,79,75,10,29.96,13-07-2023 10:07,KFHB
14/07/2023, 3:00 pm,Mostly Cloudy,87,102,24,0,64,80,80,12,29.94,13-07-2023 10:07,KFHB
14/07/2023, 4:00 pm,Scattered Thunderstorms,86,102,37,0.01,54,80,83,12,29.93,13-07-2023 10:07,KFHB
14/07/2023, 5:00 pm,Isolated Thunderstorms,86,100,32,0.01,56,80,83,11,29.92,13-07-2023 10:07,KFHB
14/07/2023, 6:00 pm,Mostly Cloudy,86,100,21,0,68,80,81,12,29.92,13-07-2023 10:07,KFHB
14/07/2023, 7:00 pm,Mostly Cloudy,85,98,21,0,63,80,85,11,29.93,13-07-2023 10:07,KFHB
14/07/2023, 8:00 pm,Mostly Cloudy,84,96,24,0,79,79,87,10,29.93,13-07-2023 10:07,KFHB
14/07/2023, 9:00 pm,Isolated Thunderstorms,82,94,31,0.01,73,79,90,8,29.94,13-07-2023 10:07,KFHB
14/07/2023, 10:00 pm,Cloudy,82,92,24,0,82,79,90,7,29.96,13-07-2023 10:07,KFHB
14/07/2023, 11:00 pm,Cloudy,81,91,15,0,81,78,91,7,29.97,13-07-2023 10:07,KFHB
13/07/2023, 9:00 am,Thunderstorms,83,93,82,0,75,78,87,3,30.00,13-07-2023 10:06,KEGI
13/07/2023, 10:00 am,Scattered Thunderstorms,83,94,44,0.04,55,78,82,4,30.00,13-07-2023 10:06,KEGI
13/07/2023, 11:00 am,Scattered Thunderstorms,84,94,47,0,50,77,78,5,30.00,13-07-2023 10:06,KEGI
13/07/2023, 12:00 pm,Scattered Thunderstorms,85,95,52,0,71,76,76,7,29.99,13-07-2023 10:06,KEGI
13/07/2023, 1:00 pm,Scattered Thunderstorms,82,90,44,0,79,76,82,7,29.98,13-07-2023 10:06,KEGI
13/07/2023, 2:00 pm,Scattered Thunderstorms,81,89,46,0.01,85,75,82,8,29.98,13-07-2023 10:06,KEGI
13/07/2023, 3:00 pm,Scattered Thunderstorms,82,91,43,0.03,87,76,81,6,29.96,13-07-2023 10:06,KEGI
13/07/2023, 4:00 pm,Scattered Thunderstorms,82,90,45,0.01,88,75,80,7,29.94,13-07-2023 10:06,KEGI
13/07/2023, 5:00 pm,Cloudy,81,89,24,0,86,75,82,7,29.93,13-07-2023 10:06,KEGI
13/07/2023, 6:00 pm,Cloudy,81,89,18,0,86,75,81,6,29.93,13-07-2023 10:06,KEGI
13/07/2023, 7:00 pm,Cloudy,81,88,7,0,84,75,82,5,29.93,13-07-2023 10:06,KEGI
13/07/2023, 8:00 pm,Cloudy,81,88,9,0,82,76,86,4,29.93,13-07-2023 10:06,KEGI
13/07/2023, 9:00 pm,Mostly Cloudy,80,87,9,0,79,75,86,3,29.93,13-07-2023 10:06,KEGI
13/07/2023, 10:00 pm,Mostly Cloudy,80,87,20,0,71,76,88,3,29.94,13-07-2023 10:06,KEGI
13/07/2023, 11:00 pm,Mostly Cloudy,79,86,24,0,68,76,88,4,29.94,13-07-2023 10:06,KEGI
14/07/2023, 12:00 am,Scattered Thunderstorms,79,86,35,0.01,67,75,88,4,29.94,13-07-2023 10:07,KEGI
14/07/2023, 1:00 am,Scattered Thunderstorms,79,86,45,0.04,69,76,90,3,29.94,13-07-2023 10:07,KEGI
14/07/2023, 2:00 am,Scattered Thunderstorms,79,86,45,0.01,63,76,91,4,29.93,13-07-2023 10:07,KEGI
14/07/2023, 3:00 am,Scattered Thunderstorms,78,84,44,0.01,57,75,91,3,29.93,13-07-2023 10:07,KEGI
14/07/2023, 4:00 am,Scattered Thunderstorms,77,84,49,0.02,58,75,93,3,29.93,13-07-2023 10:07,KEGI
14/07/2023, 5:00 am,Thunderstorms,77,83,63,0.04,75,75,93,3,29.93,13-07-2023 10:07,KEGI
14/07/2023, 6:00 am,Thunderstorms,77,83,62,0.03,75,75,94,3,29.94,13-07-2023 10:07,KEGI
14/07/2023, 7:00 am,Scattered Thunderstorms,77,83,48,0.02,80,75,92,3,29.96,13-07-2023 10:07,KEGI
14/07/2023, 8:00 am,Scattered Thunderstorms,79,85,59,0.04,78,75,87,5,29.96,13-07-2023 10:07,KEGI
14/07/2023, 9:00 am,Scattered Thunderstorms,81,89,51,0.06,82,75,80,6,29.97,13-07-2023 10:07,KEGI
14/07/2023, 10:00 am,Scattered Thunderstorms,82,90,55,0.02,84,75,78,7,29.98,13-07-2023 10:07,KEGI
14/07/2023, 11:00 am,Scattered Thunderstorms,84,92,56,0.02,78,75,75,7,29.98,13-07-2023 10:07,KEGI
14/07/2023, 12:00 pm,Scattered Thunderstorms,84,92,56,0.02,76,75,77,9,29.97,13-07-2023 10:07,KEGI
14/07/2023, 1:00 pm,Scattered Thunderstorms,83,92,49,0.02,72,76,79,9,29.96,13-07-2023 10:07,KEGI
14/07/2023, 2:00 pm,Scattered Thunderstorms,84,93,52,0.02,69,76,77,10,29.95,13-07-2023 10:07,KEGI
14/07/2023, 3:00 pm,Scattered Thunderstorms,83,92,47,0.02,72,76,79,9,29.94,13-07-2023 10:07,KEGI
14/07/2023, 4:00 pm,Scattered Thunderstorms,83,92,43,0.02,76,76,79,9,29.93,13-07-2023 10:07,KEGI
14/07/2023, 5:00 pm,Isolated Thunderstorms,82,90,32,0.01,77,75,79,10,29.92,13-07-2023 10:07,KEGI
14/07/2023, 6:00 pm,Mostly Cloudy,82,89,24,0,72,75,80,8,29.92,13-07-2023 10:07,KEGI
14/07/2023, 7:00 pm,Cloudy,80,87,15,0,80,75,83,6,29.92,13-07-2023 10:07,KEGI
14/07/2023, 8:00 pm,Mostly Cloudy,80,87,15,0,78,75,86,4,29.93,13-07-2023 10:07,KEGI
14/07/2023, 9:00 pm,Mostly Cloudy,79,86,15,0,78,75,87,2,29.93,13-07-2023 10:07,KEGI
14/07/2023, 10:00 pm,Cloudy,79,86,15,0,80,75,88,2,29.95,13-07-2023 10:07,KEGI
14/07/2023, 11:00 pm,Mostly Cloudy,78,85,15,0,75,75,89,2,29.95,13-07-2023 10:07,KEGI
13/07/2023, 10:00 am,Mostly Cloudy,83,94,24,0,70,78,87,5,29.99,13-07-2023 10:07,KNDZ
13/07/2023, 11:00 am,Scattered Thunderstorms,83,95,54,0.04,65,78,84,6,29.99,13-07-2023 10:07,KNDZ
13/07/2023, 12:00 pm,Thunderstorms,81,90,78,0.01,75,77,89,6,29.99,13-07-2023 10:07,KNDZ
13/07/2023, 1:00 pm,Thunderstorms,82,89,78,0,75,76,82,4,29.98,13-07-2023 10:07,KNDZ
13/07/2023, 2:00 pm,Thunderstorms,81,89,71,0,76,75,81,6,29.97,13-07-2023 10:07,KNDZ
